,1,2,3,4,5,6,7,8,9,10,,,,,,,,,,
941,6151.939499,6475.569946,8466.666667,10348.9081,9934.566841,11916.73413,11797.92262,9221.661089,13922.63846,14739.8013,,,,,,,,,,
942,5330.135595,7260.813622,8615,9317.452355,9355.929463,11410.68658,11423.69029,9439.286683,13208.42324,13284.40739,,,,,,,,,,
943,4506.429468,5857.033347,7362.65,7612.853199,8090.547413,9626.581226,11075.76709,8576.622619,11177.86549,9625.420355,,,,,,,,,,
944,4957.621945,4573.432879,6081.6925,6055.410421,8194.653215,7996.889727,9948.665991,8693.027129,10602.42327,9545.784445,,,,,,,,,,
945,5050.772253,5079.181739,6448.396667,5084.676124,7902.786784,6862.930458,9254.017289,8165.950928,9648.552062,10456.68322,,,,,,,,,,
946,5058.743299,5543.176744,6398.384167,6382.709111,7788.588621,6650.662656,9366.774134,8058.992696,10083.39821,10331.10572,,,,,,,,,,
947,5265.736239,5646.762576,7587.661667,6758.36481,9400.526669,8111.414508,9325.641351,8207.595557,10519.84028,9523.775712,,,,,,,,,,
948,6032.892162,6417.718417,7935.023333,7822.252529,8789.123765,7062.338131,8074.053536,8595.680197,10366.66303,9764.317297,,,,,,,,,,
949,6055.154874,6171.907156,6451.946667,7934.266679,7535.778648,7060.789329,9241.243674,7967.358033,11487.13833,11406.93587,,,,,,,,,,
950,7408.377283,5928.727738,6871.195,8174.207541,8159.614995,7339.760352,10996.3244,9201.164791,12988.75734,12584.96305,,,,,,,,,,
951,7134.229152,6035.25544,6766.9925,8500.580664,8731.080204,8562.635568,10860.37453,10936.3829,13537.79702,13385.71335,,,,,,,,,,
952,6621.624077,5437.32198,6973.609167,8856.771934,7966.236464,10079.42446,8681.449396,10114.10806,12320.57906,13309.18015,,,,,,,,,,
953,5974.51434,5471.008278,7643.76,7316.76587,8157.786842,9791.537856,9160.574785,10872.56829,12819.08654,12264.99105,,,,,,,,,,
954,6625.958698,6554.301814,8515.306667,7498.697729,9522.023114,9539.341636,9350.113795,10870.70893,13895.13565,14233.79901,,,,,,,,,,
955,10356.03748,11041.29731,13067.5,12200.18439,16239.90443,16164.07028,14432.31994,16803.80811,19587.76116,22189.44601,,,,,,,,,,
956,11099.77839,12788.26594,14924.16667,15084.87523,21071.11033,17697.68457,17222.30646,20557.70955,24379.95455,28973.60581,,,,,,,,,,
957,11806.37814,12125.02777,15297.5,15714.16388,20604.41284,18346.20444,18712.73679,24711.78482,23794.73016,29574.08658,,,,,,,,,,
958,11624.99286,12571.32359,14392.5,16700.85873,23002.86965,21038.95395,18339.16593,21896.88725,21185.36984,26037.77689,,,,,,,,,,
959,9309.210573,11036.80855,11880,15142.93053,19499.25106,16933.94193,18891.19203,18425.45813,19901.40289,22137.39113,,,,,,,,,,
960,9379.306817,9090.704802,10240.83333,14762.19902,15053.76417,15405.99139,16612.5362,16256.29155,16040.22343,20017.42963,,,,,,,,,,
961,8480.58678,6926.323492,9361.666667,12719.14344,11950.54315,12943.16975,13181.82698,13293.43904,15238.5248,17201.12765,,,,,,,,,,
962,7020.868195,5616.705735,9026.666667,11161.14742,11395.02298,11130.28759,11186.73018,11297.0588,14795.77602,13953.16337,,,,,,,,,,
963,6085.62032,5935.447624,8434.166667,10874.31642,11156.14949,11130.52648,11096.6827,10645.46291,14554.27,12087.7842,,,,,,,,,,
964,5747.850481,6883.124619,8480,11128.87994,10724.78305,11250.84631,11619.77468,8666.486805,14140.76837,10498.43459,,,,,,,,,,
965,5466.049771,6295.635771,8507.5,10989.55227,9906.63698,11629.32666,12491.69912,9947.192741,13119.73981,12145.828,,,,,,,,,,
966,6014.026316,6958.867347,8611.666667,9411.31716,9470.955868,11492.8549,12537.33566,11312.07964,13270.55487,13869.3529,,,,,,,,,,
967,4971.83222,5198.913487,7230.175,7050.870591,8293.317801,9140.82669,10809.60421,9843.220112,10409.76965,11364.40482,,,,,,,,,,
968,4624.409093,4284.681791,6333.23,5640.791549,8186.267023,9070.179351,9548.989489,8959.810751,9521.485371,9496.76019,,,,,,,,,,
969,4755.530946,4525.335348,6370.678333,5340.91651,8484.682012,8983.536591,9029.284603,8338.25894,9846.513924,8832.804654,,,,,,,,,,
970,5175.525194,5329.279624,6536.2575,5570.53649,8444.007125,8111.969846,8948.496514,8429.274267,9768.749771,8355.435956,,,,,,,,,,
971,4916.998361,5533.484045,6287.6,6440.16625,9213.973515,9044.166226,8998.523833,7260.260318,8877.045607,8587.873248,,,,,,,,,,
972,5929.117024,6369.955172,5899.096667,7339.575207,8211.140081,10196.36371,9050.77841,8577.574136,10427.85646,7113.584436,,,,,,,,,,
973,5290.732102,7066.124783,6502.816667,7861.803013,8822.216742,8949.82055,8256.742863,7553.612731,12301.36526,8452.497688,,,,,,,,,,
974,6414.972439,6893.602699,6836.915,8972.668305,8695.448603,8636.817159,10270.86215,9744.762424,13740.99553,10649.53019,,,,,,,,,,
975,6717.116339,6480.718232,7086.946667,10616.51524,8230.728284,9749.4022,9923.089331,10571.59693,14667.99645,11492.43639,,,,,,,,,,
976,5778.880634,6059.05314,6968.345,8938.617399,8216.05216,10142.6422,9945.914212,9762.72334,14962.36697,11475.83855,,,,,,,,,,
977,5826.907918,4861.535739,7339.108333,8290.724397,8236.616523,10220.1974,9939.54126,9858.262153,12192.6711,10248.8938,,,,,,,,,,
978,7304.194796,5323.889456,8981.063333,9065.362388,9968.815326,11585.18339,9904.23013,11548.38963,12937.25769,11506.96222,,,,,,,,,,
979,12196.74437,9801.041927,13874.16667,13853.32839,16644.19847,17813.27229,13379.07475,18095.85612,16972.38271,20392.92081,,,,,,,,,,
980,13696.82582,10774.82106,15661.66667,17272.51647,22727.08941,21323.43865,16188.03518,23032.19436,21775.47944,28222.44982,,,,,,,,,,
981,14806.76758,12126.72997,15760.83333,17032.18371,23337.01876,20756.04315,16335.23066,24289.34859,23702.93166,25867.9944,,,,,,,,,,
982,12802.12315,11984.96044,14744.16667,17001.04031,21964.00465,23159.3506,19188.68439,26581.77387,24307.10802,24231.56364,,,,,,,,,,
983,11309.94897,10174.39126,12237.5,15172.20544,22324.40586,17353.18585,18625.51762,20388.89932,21078.47551,21165.33542,,,,,,,,,,
984,9354.746155,8907.773773,10570,14124.22423,15892.72699,14893.40396,15613.80905,15611.56597,16566.3104,15812.43894,,,,,,,,,,
985,6883.624111,7158.396028,9498.333333,11568.79671,12080.42139,13235.91332,12071.54799,13055.43918,10985.35632,13751.01514,,,,,,,,,,
986,5379.659914,7614.657335,8715,11999.97913,10138.07148,12516.87883,12142.73703,12107.26095,11474.49519,12761.28326,,,,,,,,,,
987,5641.531377,7480.49808,8925,11497.3903,9152.409172,13182.20745,11132.74403,12525.16989,13179.00679,12819.603,,,,,,,,,,
988,6131.429926,6917.133471,8574.166667,10177.3102,10421.94197,10647.05257,12276.24935,12398.9741,13906.18086,14934.71311,,,,,,,,,,
989,6464.658385,6265.311852,8720,9590.058795,10025.78151,11657.38753,11121.92885,11453.01904,12931.28375,14367.40956,,,,,,,,,,
990,7315.456,6340.250883,8275.833333,10095.17882,10898.7213,13385.22602,11629.21284,12422.54208,13725.54978,12654.13778,,,,,,,,,,
991,6013.372063,7179.202827,7165.345,9372.161615,9000.33953,11045.48313,11770.42721,10832.57557,11548.88116,11560.15798,,,,,,,,,,
992,5121.416888,6105.348407,5564.83,7665.182842,8091.549285,9147.884543,10200.05647,9200.787733,9246.917045,9638.255381,,,,,,,,,,
993,5081.024064,5329.931649,5676.999167,7312.550012,7881.185359,9711.566589,9865.048931,8016.536903,8150.529144,9544.800848,,,,,,,,,,
994,4648.205143,4690.276149,5497.0425,8584.830521,7606.743603,8595.337086,10577.06199,8590.94557,9242.564664,10525.26335,,,,,,,,,,
995,5360.822356,4879.435412,6281.725833,7810.442848,7235.62958,7663.754376,10174.66246,10116.98053,8721.566091,9757.421395,,,,,,,,,,
996,5595.131232,5786.804,6242.503333,7739.378761,6863.700133,7441.082257,10543.1157,9731.095165,9277.294907,9868.699451,,,,,,,,,,
997,5498.661944,6354.20633,6831.976667,8611.941105,7360.573587,7501.431482,11882.37063,10183.07441,9345.426088,9905.121485,,,,,,,,,,
998,5584.122246,5784.661081,6446.4425,9669.821275,7884.775128,6925.661999,10997.70676,10039.47216,11130.50765,12053.63824,,,,,,,,,,
999,5779.782562,5883.514453,6432.2525,10716.81635,7161.518615,7909.245214,10038.77156,9898.763721,10651.21786,11463.24696,,,,,,,,,,
1000,6105.520514,4788.214863,6363.919167,8891.371314,7602.176452,8516.943237,9991.671492,10759.14332,10643.02319,11257.10204,,,,,,,,,,
1001,6679.990611,4506.260018,6776.095,9279.263634,8480.066379,8815.338074,11115.10428,11122.13075,10103.75313,12693.55117,,,,,,,,,,
1002,7957.200792,5598.170651,8269.1,10690.59373,12679.15006,11795.22451,12553.17162,15831.1999,11352.7083,15813.53451,,,,,,,,,,
1003,12170.31562,8332.085109,13750,15703.76974,19306.08738,17619.60979,18401.66168,24490.42048,21231.23261,25161.20839,,,,,,,,,,
1004,13242.26668,10346.34757,15798.33333,16982.62882,19039.7962,19729.93116,21708.59771,27991.67906,22680.53715,26838.63119,,,,,,,,,,
1005,12451.01725,12105.37984,15595.83333,16641.5796,18925.79434,19970.38779,21900.30704,30129.79075,20194.96869,27569.52736,,,,,,,,,,
1006,11975.47242,10302.42785,15160.83333,15323.40789,17273.05752,18512.18056,20539.54092,23988.38177,17713.49353,23336.55104,,,,,,,,,,
1007,9281.88468,9505.779858,12340,13409.92321,14173.59994,15985.38614,16705.22137,20056.49978,18575.75797,19144.12961,,,,,,,,,,
1008,7610.89812,8625.331033,10375.83333,10795.25765,11704.20026,11655.48301,12494.45467,16938.26702,15990.44928,17480.6808,,,,,,,,,,
1009,7379.633731,8094.059474,9883.333333,9519.046935,10182.89002,11535.79321,9186.127745,14424.11948,14637.92554,15694.38467,,,,,,,,,,
1010,6930.642646,7963.338702,9429.166667,9582.897574,8482.039306,11012.10647,9702.918468,13327.7219,14082.29255,16634.09928,,,,,,,,,,
1011,6767.265912,7183.794215,8689.166667,9698.74155,9457.893615,10307.39439,10952.00524,12448.17477,14393.32441,15471.61959,,,,,,,,,,
1012,6196.346103,6782.05049,9011.666667,10782.99898,10201.47426,11467.60528,10862.42579,12159.98768,12690.15712,14627.17773,,,,,,,,,,
1013,6666.77372,7024.561448,8953.333333,10202.60554,10595.05588,11094.40538,10006.9235,10024.54501,11445.81324,12926.93015,,,,,,,,,,
1014,6309.04232,7044.728644,8788.333333,8612.411997,9370.804473,10881.84662,11720.39771,10065.46749,11693.29634,11420.20387,,,,,,,,,,
1015,6150.753262,7033.512457,7497.03,8492.928971,8861.847776,9344.173599,11221.21219,8031.068093,11954.11296,10619.71763,,,,,,,,,,
1016,5455.377142,5652.974067,4730.588333,6871.512998,6806.213487,8307.787697,9292.983635,7107.791197,10967.03881,9782.058498,,,,,,,,,,
1017,4969.059135,5476.264791,5777.643333,7221.614351,6560.020703,8152.446422,7626.755209,7690.488687,10882.79764,11147.10201,,,,,,,,,,
1018,4632.531659,5618.647668,5995.913333,7276.239768,6131.24008,7760.815881,7202.240903,8366.752833,11139.95257,11130.21277,,,,,,,,,,
1019,4876.756484,5107.964746,5887.610833,6751.102016,6159.964462,7556.421982,8121.366758,9646.696513,10321.42633,10640.24202,,,,,,,,,,
1020,4882.59293,5961.311298,5973.978333,6986.002531,5703.24483,7858.183154,9002.628834,9002.736569,10724.45639,10984.49532,,,,,,,,,,
1021,5052.780512,5600.937195,6222.575,6273.882996,5966.118614,8544.129508,10229.524,8536.545018,11155.21102,11249.3635,,,,,,,,,,
1022,5962.868801,5731.434995,6649.744167,6785.772651,5633.202115,8046.105666,10001.37853,9869.41276,11293.41174,11914.79721,,,,,,,,,,
1023,5651.277798,6547.311096,6826.9075,7457.93585,7882.464255,7269.194791,9781.528827,10710.18222,11111.5257,11783.436,,,,,,,,,,
1024,5873.641385,6565.139473,6590.525,8258.332138,8746.089884,7625.822116,10479.14224,11408.36615,11887.77977,11137.88621,,,,,,,,,,
1025,6147.383224,6119.793881,7136.460833,9027.074647,10599.46028,8708.294868,10622.90851,11955.14963,12090.85438,13520.10759,,,,,,,,,,
1026,8862.140932,5857.574614,9147.674167,10192.60901,12434.87158,11991.48952,11397.51438,16141.60516,13967.6468,15877.58027,,,,,,,,,,
1027,13421.05567,10493.30875,14578.33333,17332.97179,22950.05896,16251.51097,20037.54844,26151.25154,24606.56471,24998.91259,,,,,,,,,,
1028,14167.57355,13093.75504,15941.66667,18189.97084,21631.96553,15759.85607,22914.51435,26605.38102,28696.35831,24714.97195,,,,,,,,,,
1029,13776.75685,13383.61207,15632.5,16440.40338,19978.26123,16121.27823,23947.77241,24489.7495,27934.44689,23915.49049,,,,,,,,,,
1030,10544.98486,11999.78562,14580,15282.75353,17867.18684,15859.02964,21955.33526,19225.15585,26098.12671,20635.62735,,,,,,,,,,
1031,8295.798324,8891.57371,11416.66667,13325.59202,13206.27247,14905.76752,16364.77658,16891.32469,23981.80436,22027.39648,,,,,,,,,,
1032,8256.432505,7557.417297,10125,9955.999766,9618.274539,13662.25959,11986.79608,15718.98678,18896.18533,17891.77484,,,,,,,,,,
1033,7518.789892,6827.653457,9660,9228.473213,9901.508485,10275.03417,10919.86864,15101.41266,16284.58626,20290.04957,,,,,,,,,,
1034,6410.703886,7302.946061,9004.166667,10075.19302,11435.36583,9501.621979,10138.79216,13137.46772,14273.32042,19190.63796,,,,,,,,,,
1035,6859.05318,7570.426964,8957.5,9784.133647,11497.08631,8836.057101,9686.275694,13064.9147,13861.27328,15330.62382,,,,,,,,,,
1036,7488.744747,7411.830866,8288.333333,9688.086978,10399.84028,9639.156146,9660.280334,13109.03789,13109.39827,14291.86101,,,,,,,,,,
1037,7158.49817,7009.62459,8218.333333,8499.746816,10080.28053,9900.234645,7751.42475,12467.41929,13902.06889,13693.63444,,,,,,,,,,
1038,8080.167106,6477.318611,8609.166667,7565.083619,9596.904848,8684.812432,9365.274534,12189.86358,12999.81999,13047.65097,,,,,,,,,,
1039,7375.635039,6377.278216,7774.6725,6712.011538,9287.56406,8185.176722,9173.74182,11402.03575,11724.80967,11209.39748,,,,,,,,,,
1040,6449.238647,5181.150109,5045.044167,5088.188636,7263.468469,7720.391482,8138.701829,8553.263175,10715.19463,10661.42678,,,,,,,,,,
1041,6297.182252,5090.839542,4583.895,4498.474628,5871.196,7845.025998,8108.879996,8999.643791,10993.33098,10494.06745,,,,,,,,,,
1042,6295.074666,4591.965855,5220.008333,5544.018763,6851.799371,6783.404425,8082.271252,8436.856994,13648.34507,11546.09901,,,,,,,,,,
1043,7107.836705,4923.577869,5364.37,5731.707434,6737.90648,7572.30722,8360.5086,8076.509553,11893.05039,10538.4724,,,,,,,,,,
1044,5700.102022,5059.034241,5405.516667,6261.031079,6884.600748,6850.660918,8984.219319,7809.051461,11751.74293,9769.787457,,,,,,,,,,
1045,5617.995106,4253.724116,5585.158333,6109.610094,7136.715484,6023.4658,9110.649579,9196.096417,11063.90478,11144.97557,,,,,,,,,,
1046,6019.237609,4491.286898,5663,6890.982229,8682.268447,6686.492086,8654.323032,11601.77401,11685.86181,11732.11896,,,,,,,,,,
1047,6313.969222,5564.751922,5989.7275,7478.721194,9059.726971,6767.018098,9370.06179,13919.58955,11609.7464,11256.703,,,,,,,,,,
1048,6451.062508,5969.503012,6347.031667,7237.931239,9222.643784,9256.482919,9277.483667,12753.01812,11597.2122,12320.45894,,,,,,,,,,
1049,6818.879242,6998.426819,6770.905833,8752.217014,9024.849721,10570.53296,9921.799722,12275.91872,14169.37171,13533.59508,,,,,,,,,,
1050,8650.021377,9203.946082,7904.3675,10430.81022,11515.31081,12686.24615,11461.16743,15412.54905,17605.22849,17666.28982,,,,,,,,,,
1051,14761.08312,14917.82626,13978.33333,14594.66671,18993.12931,16396.74985,18164.36749,25534.55571,27212.69887,26061.28919,,,,,,,,,,
1052,14946.37996,16777.68501,15557.5,17473.01561,18716.64821,16160.361,21482.75713,27146.15452,30285.06298,28730.28006,,,,,,,,,,
1053,14632.92401,16601.42437,15750.83333,17731.19321,19419.78607,15060.8137,21266.59679,29178.39784,32651.85102,25826.2082,,,,,,,,,,
1054,13117.73531,12275.87025,14214.16667,16346.42908,15528.53311,15212.96437,17582.89973,28581.07547,27247.38249,19504.05182,,,,,,,,,,
1055,11088.57388,10569.36934,12048.33333,13287.41615,12952.99473,14141.38364,13594.28479,22335.32173,24023.87924,17737.43247,,,,,,,,,,
1056,9513.308627,8314.462711,10271.66667,10984.67313,11931.95644,11287.73298,10718.03807,18355.65128,20596.25733,16187.42533,,,,,,,,,,
1057,7935.05328,7120.739143,9200,10024.66313,11472.6163,9670.628437,10371.5496,14924.18991,19099.10537,15066.80104,,,,,,,,,,
1058,7452.975784,6406.663025,8910.833333,11246.88814,11242.58345,9034.399358,8897.611374,12336.5718,15246.82637,13724.71051,,,,,,,,,,
1059,7047.657953,6969.955995,8726.666667,9627.63555,10995.87888,9265.504875,8289.795416,11392.78299,14836.64794,14165.81852,,,,,,,,,,
1060,7135.777676,6982.403425,8430.833333,8142.973741,10692.12854,9278.8134,9534.397203,13404.74572,15543.92087,14033.87657,,,,,,,,,,
1061,7222.825606,6609.485468,8769.166667,8338.402571,10076.534,8668.928151,9936.985478,14715.9937,13896.89633,14487.04188,,,,,,,,,,
1062,8250.303222,6139.632677,8720.833333,9044.307091,9586.200589,8911.739644,10068.52251,16161.38726,13122.36501,13821.8221,,,,,,,,,,
1063,7380.685217,5673.638238,7928.609167,8568.6392,8912.71056,8295.700222,9134.819596,15482.86382,11461.57525,12268.94101,,,,,,,,,,
1064,5611.84886,5414.803167,5126.045,7624.984831,7927.846727,7866.169289,6641.317893,12733.99497,10890.4712,11188.10024,,,,,,,,,,
1065,6301.788923,5753.584496,4259.901667,6498.816431,7615.391289,8042.295377,6540.961479,11463.18161,11460.94556,9815.447508,,,,,,,,,,
1066,6076.905408,5615.233754,5281.549167,6085.263603,7210.772739,8583.52093,6896.675652,10809.84905,12652.53178,10845.64597,,,,,,,,,,
1067,4530.88468,4286.841098,6216.074167,6206.188414,6962.190868,8433.485305,7709.618809,10586.70048,13613.127,10735.13093,,,,,,,,,,
1068,5116.474107,4273.656768,7102.516667,6458.172637,6575.378616,8235.065917,8314.116403,10084.90036,13931.08247,12149.95291,,,,,,,,,,
1069,4815.441548,4940.957119,6594.265833,6482.275811,7227.133197,7434.225711,8925.423144,11225.8297,12991.81416,10089.6287,,,,,,,,,,
1070,4886.728908,6264.939081,6486.119167,7131.041253,7760.835947,8332.855294,8823.078385,12138.21952,12227.20629,10620.06462,,,,,,,,,,
1071,5155.583891,6574.44858,8236.909167,7107.389682,8823.069356,8886.468127,8558.200606,14444.9202,13389.02745,11897.79019,,,,,,,,,,
1072,5770.198855,6626.91629,7906.4225,7036.831861,8163.946958,9611.163013,8395.234606,13044.88051,13650.48389,13027.79873,,,,,,,,,,
1073,5873.671969,7414.725104,7622.22,7749.822862,8642.719501,10975.42682,8591.535241,11906.08595,14304.53324,12901.70249,,,,,,,,,,
1074,7747.944134,8539.947249,8506.716667,10855.52052,9974.524144,13564.48099,11754.98514,13855.96868,18129.26956,17009.07167,,,,,,,,,,
1075,13038.17914,13731.99733,12978.33333,15122.6679,15504.78381,18381.04754,17293.8314,20932.66961,30333.75243,24627.53151,,,,,,,,,,
1076,15114.52046,13389.85337,15105.83333,18468.37516,13629.69912,17319.78482,20227.78349,23939.22039,34986.63431,28876.59837,,,,,,,,,,
1077,12690.39783,13725.20675,16275.83333,19260.64382,13874.5493,17134.82614,21544.75298,25137.99346,31359.17299,27136.69537,,,,,,,,,,
1078,12078.03064,11493.39723,15037.5,16566.0979,12796.11105,16950.82518,17655.35715,22045.6777,27775.9175,24422.96089,,,,,,,,,,
1079,10808.85582,10282.01954,12941.66667,14854.6848,12092.41616,14312.48038,13353.13115,17668.62855,25864.62709,22320.77901,,,,,,,,,,
1080,9382.351698,8445.879094,9837.5,11859.49076,10491.9382,11968.26241,11759.99155,13587.39185,21689.74071,17366.12377,,,,,,,,,,
1081,7181.120444,8165.348068,9179.166667,8879.584904,10133.87271,10924.45731,11018.86081,13439.7232,18897.92801,15395.00397,,,,,,,,,,
1082,7318.939753,6750.295002,8433.333333,8637.090048,9978.668831,10711.03688,10125.35274,13622.60191,18715.78189,14692.16323,,,,,,,,,,
1083,5699.360088,6716.751469,8311.666667,8789.989191,8559.913135,8905.171669,10737.89175,12056.65868,17359.77783,14140.77835,,,,,,,,,,
1084,6193.271635,7083.072081,8180,9463.320795,9842.413089,9458.694819,11502.49995,11235.41761,16147.32271,14547.22851,,,,,,,,,,
1085,6360.838469,6905.786523,8155.833333,9778.318507,7829.761668,10552.19066,10597.20939,11541.20997,15718.46407,14589.63946,,,,,,,,,,
1086,6460.485611,6865.170116,8107.5,10137.35037,8233.293831,10799.18893,10411.4261,11346.6177,15445.1857,15210.1954,,,,,,,,,,
1087,5919.838846,5605.880447,7202.974167,9729.621157,7567.620565,9819.876474,9456.549198,10666.03748,14061.012,14505.10869,,,,,,,,,,
1088,5295.396987,4688.979793,5967.734167,8094.80348,5461.861614,8669.813888,7734.433094,8963.016582,13450.77665,12406.18361,,,,,,,,,,
1089,5590.164667,4633.528309,5887.526667,7137.534726,5810.695294,8544.330189,8261.67601,9772.804251,13702.06249,11696.52348,,,,,,,,,,
1090,5524.287427,4582.141844,5820.615,7053.340093,5643.404942,8864.410609,7297.90276,9835.280097,12258.68803,12808.42557,,,,,,,,,,
1091,4845.686437,4841.890884,6384.17,6737.836048,4816.583279,8183.963598,7671.115628,10555.64745,10676.76819,12155.59548,,,,,,,,,,
1092,4600.923828,5607.057672,6754.239167,6645.853692,6327.503892,8299.337425,8695.081758,11025.3048,10629.11835,12078.45222,,,,,,,,,,
1093,3919.269093,5619.046068,6260.489167,6781.993418,7464.652287,8215.188627,9103.423807,10588.86329,9972.562293,10970.23578,,,,,,,,,,
1094,3207.310698,6693.719531,6330.92,7209.140433,8595.949834,8231.727291,9624.406338,10760.13182,11529.70758,12352.59543,,,,,,,,,,
1095,4556.061399,6750.75303,6464.475,8090.541706,10074.6725,10123.56268,9612.113874,11233.99698,10964.84428,11957.66842,,,,,,,,,,
1096,4477.896594,6638.49927,6887.179167,8449.822295,9334.465289,9398.978193,7757.266834,11849.0886,13395.42504,13466.57421,,,,,,,,,,
1097,5277.114341,7807.636692,7315.189167,8758.826655,8986.533285,10229.27913,7605.580787,12998.44044,13355.01007,15139.31173,,,,,,,,,,
1098,6957.583337,9811.65801,9456.070833,11261.5417,12258.42061,12816.46109,10121.20638,14535.31793,16120.48153,19663.65575,,,,,,,,,,
1099,11516.24702,12998.65078,14390,16624.23612,19388.43976,18639.13076,16724.61673,20525.485,27643.3714,31173.26408,,,,,,,,,,
1100,12066.64957,12309.15625,15891.66667,18756.75253,21247.38027,20085.81207,18521.36615,20244.02625,35222.66629,31596.92751,,,,,,,,,,
1101,11871.83185,13300.37876,16008.33333,20324.05342,22940.42391,16463.43229,23816.7616,24225.0827,31545.29929,31118.30497,,,,,,,,,,
1102,11379.14062,12191.34821,14644.16667,17227.157,21296.18716,13467.60727,20235.83008,25085.42719,26802.86015,30460.50894,,,,,,,,,,
1103,8649.767071,9244.847095,12106.66667,13516.99284,16717.65191,12517.45841,16485.44251,19182.04829,19758.48086,21791.58273,,,,,,,,,,
1104,7210.515382,9037.016953,10646.66667,10949.63781,12009.00714,9967.739327,14102.17198,14233.70581,15230.94472,15855.2901,,,,,,,,,,
1105,6924.154451,7995.587049,9725,9317.36668,10614.6958,10321.44457,10536.44164,14692.12566,12346.17963,13078.63862,,,,,,,,,,
1106,6313.451185,8371.321179,9285,9255.177745,9582.601704,10431.98582,11315.24906,14753.7617,13513.76057,13941.05092,,,,,,,,,,
1107,6746.70244,7433.932593,8715,9835.234131,10551.99266,9752.520244,10951.67701,12390.3518,11677.06288,16044.81696,,,,,,,,,,
1108,6719.903229,7416.905427,6946.666667,9245.35977,10922.85671,9977.128634,10462.09861,11994.0987,12421.04021,16330.79605,,,,,,,,,,
1109,6160.962724,7334.188758,6805.833333,8933.008855,9368.359041,10165.60951,11547.79219,11290.59328,13926.46806,15986.13442,,,,,,,,,,
1110,6726.387004,6006.215328,6723.333333,8514.908957,9806.111089,10851.20671,11144.88864,11283.351,14590.10097,17408.12635,,,,,,,,,,
1111,6558.759925,5493.369319,7759.270833,7195.614615,9520.574475,10036.61624,8879.167596,10522.26846,12930.30444,12904.57896,,,,,,,,,,
1112,5992.062354,5474.352472,7266,5766.633758,7897.789853,9625.320293,7293.559915,10597.52002,9951.663704,11950.56668,,,,,,,,,,
1113,5276.53212,5306.256635,6884.945833,6194.182053,7074.160832,8606.286006,7264.481527,9168.245675,10291.6849,14434.46894,,,,,,,,,,
1114,4987.484743,5511.971739,6599.540833,6690.98119,6607.562334,9030.095856,8117.052154,9738.670719,9453.018565,15213.60875,,,,,,,,,,
1115,4189.174522,5625.142315,6578.288333,7097.243907,6296.105686,7652.395406,7727.874568,8538.007126,9323.010054,11852.36595,,,,,,,,,,
1116,4692.379851,5817.74144,6775.4025,7534.631345,6940.967685,7626.39072,7956.515165,8019.251873,9866.41242,12648.30685,,,,,,,,,,
1117,4227.208655,6427.024215,7447.149167,7586.968791,7147.358614,7470.008847,7243.14084,8610.488418,10281.3301,12825.02258,,,,,,,,,,
1118,4242.993674,7527.983218,7537.841667,8251.836227,8241.872308,8487.91974,8477.900981,10206.57753,12709.08611,12758.50367,,,,,,,,,,
1119,4901.912847,7896.589263,7727.22,8326.166466,9250.138101,8396.751487,7770.846279,10834.31831,13935.47598,12788.66217,,,,,,,,,,
1120,4668.162384,6904.600014,7616.980833,7768.893204,8885.734323,9417.464295,8167.675648,10692.64386,13202.35311,13894.21354,,,,,,,,,,
1121,5484.854731,7610.138141,8497.850833,7348.547964,9164.699528,11225.65435,9922.290126,11187.97408,13087.26036,15138.26323,,,,,,,,,,
1122,7271.980738,9033.47761,10442.78083,10060.18834,11049.21056,13655.55422,12698.03757,13531.22231,15083.18631,16784.67895,,,,,,,,,,
1123,10860.21612,14450.63579,14713.33333,17039.43587,17640.15811,21680.38584,17965.30915,19887.97261,23693.3049,25878.41666,,,,,,,,,,
1124,12280.94715,14923.68901,16198.33333,18749.58461,19987.38606,23263.54673,19354.88327,20503.32128,25666.406,26591.19471,,,,,,,,,,
1125,11216.73389,14660.13478,15570.83333,20600.2944,23167.71028,21729.29174,22729.42357,23302.78895,26574.91641,30802.70745,,,,,,,,,,
1126,10704.44089,13363.43198,13934.16667,16489.79104,20749.86932,19479.06526,20696.02879,22263.8472,25470.47213,29866.15654,,,,,,,,,,
1127,9235.552061,11322.96486,10011.66667,13647.5999,16099.52843,15055.05196,17897.21043,16057.64347,19344.39119,24504.12237,,,,,,,,,,
1128,8842.900252,8570.218292,8276.666667,10967.47535,11459.12145,13222.8052,13852.08182,13127.52095,15537.73658,20019.45967,,,,,,,,,,
1129,7507.216961,7969.831218,7166.666667,9707.448559,9770.504046,12156.79482,12954.99674,13266.86186,13465.88066,15932.96219,,,,,,,,,,
1130,7654.053668,7992.555119,7886.666667,10352.4776,9113.64494,11718.12293,10020.04823,12108.85415,13846.66893,16524.47037,,,,,,,,,,
1131,6453.28209,7060.53574,8025,11463.8123,8865.107445,11197.51047,9835.596413,11412.49719,14424.78734,15460.08932,,,,,,,,,,
1132,6339.710828,7516.145697,7781.666667,10999.58675,9923.031704,10999.80866,10339.33796,11096.47514,14356.42516,15717.78629,,,,,,,,,,
1133,5878.620506,6799.157909,7934.166667,10020.88904,10878.47467,10556.8036,10396.78012,12241.8596,14452.5677,15241.70146,,,,,,,,,,
